Customer_id,Call_Opened,Call_Closed,Case_Number,Resolution,Call_Type,Call_Type_Sub_Category
347587,8/14/2018,8/17/2018,23078196,Contact,Customer Success,Walkthrough
347601,8/15/2018,8/20/2018,23089671,Contact,Customer Success,Walkthrough
347602,8/16/2018,8/20/2018,23091997,Contact,Customer Success,Walkthrough
347614,8/20/2018,8/20/2018,23103093,Contact,Customer Success,Walkthrough
347638,8/16/2018,8/21/2018,23092024,Contact,Customer Success,Walkthrough
347649,8/23/2018,8/24/2018,23119434,Contact,Customer Success,Walkthrough
347653,8/14/2018,8/16/2018,23072546,Contact,Customer Success,Walkthrough
347655,8/22/2018,8/29/2018,23113405,Reachback,Customer Success,Walkthrough
347689,8/15/2018,8/28/2018,23087437,Contact,Customer Success,Walkthrough
347697,8/17/2018,8/20/2018,23100959,Contact,Customer Success,Walkthrough
347704,8/14/2018,8/20/2018,23081203,Contact,Customer Success,Walkthrough
347720,8/21/2018,8/22/2018,23108399,Reachback,Customer Success,Walkthrough
347721,8/15/2018,8/21/2018,23090425,Contact,Customer Success,Walkthrough
347723,8/15/2018,8/21/2018,23088813,Contact,Customer Success,Walkthrough
347724,8/15/2018,8/20/2018,23090519,Contact,Customer Success,Walkthrough
347734,8/15/2018,8/29/2018,23090488,Contact,Customer Success,Walkthrough
347735,8/16/2018,8/20/2018,23092155,Contact,Customer Success,Walkthrough
347737,8/17/2018,8/20/2018,23100565,Contact,Customer Success,Walkthrough
347738,8/24/2018,8/31/2018,23127152,Contact,Customer Success,Walkthrough
347746,8/17/2018,8/20/2018,23099777,Contact,Customer Success,Walkthrough
347756,8/16/2018,8/21/2018,23093989,Contact,Customer Success,Walkthrough
347760,8/20/2018,8/22/2018,23102461,Contact,Customer Success,Walkthrough
347761,8/15/2018,8/16/2018,23090156,Contact,Customer Success,Walkthrough
347769,8/15/2018,8/21/2018,23089574,Contact,Customer Success,Walkthrough
347771,8/15/2018,8/22/2018,23090459,Contact,Customer Success,Walkthrough
347773,8/14/2018,8/16/2018,23081796,Contact,Customer Success,Walkthrough
347774,8/30/2018,9/5/2018,23201457,Contact,Customer Success,Walkthrough
347775,8/24/2018,8/24/2018,23127416,Contact,Customer Success,Walkthrough
347777,8/16/2018,8/21/2018,23091976,Contact,Customer Success,Walkthrough
347779,8/28/2018,8/30/2018,23170998,Contact,Customer Success,Walkthrough
347799,8/15/2018,8/17/2018,23087409,Contact,Customer Success,Walkthrough
347801,8/15/2018,8/17/2018,23090190,Contact,Customer Success,Walkthrough
347837,8/29/2018,9/4/2018,23188832,Contact,Customer Success,Walkthrough
347852,8/17/2018,8/21/2018,23099799,Contact,Customer Success,Walkthrough
347864,8/20/2018,8/20/2018,23102625,Contact,Customer Success,Walkthrough
347865,8/14/2018,8/16/2018,23072827,Contact,Customer Success,Walkthrough
347875,8/22/2018,8/24/2018,23112835,Reachback,Customer Success,Walkthrough
347892,8/28/2018,8/29/2018,23177796,Contact,Customer Success,Walkthrough
347894,8/16/2018,8/23/2018,23092912,Contact,Customer Success,Walkthrough
347900,8/14/2018,8/16/2018,23073670,Contact,Customer Success,Walkthrough
347909,8/14/2018,8/21/2018,23080332,Contact,Customer Success,Walkthrough
347920,8/22/2018,8/22/2018,23115460,Contact,Customer Success,Walkthrough
347931,8/20/2018,8/27/2018,23102449,Reachback,Customer Success,Walkthrough
347945,8/20/2018,8/21/2018,23106490,Contact,Customer Success,Walkthrough
347954,8/20/2018,8/22/2018,23104348,Contact,Customer Success,Walkthrough
347973,8/16/2018,8/17/2018,23093479,Contact,Customer Success,Walkthrough
347990,8/14/2018,8/16/2018,23072764,Contact,Customer Success,Walkthrough
347992,8/14/2018,9/6/2018,23073809,Contact,Customer Success,Walkthrough
348005,8/16/2018,8/29/2018,23095153,Contact,Customer Success,Walkthrough
348008,8/15/2018,8/16/2018,23091303,Contact,Customer Success,Walkthrough
348030,8/14/2018,8/20/2018,23075253,Contact,Customer Success,Walkthrough
348035,8/14/2018,8/17/2018,23073494,Contact,Customer Success,Walkthrough
348052,8/17/2018,8/23/2018,23097979,Contact,Customer Success,Walkthrough
348061,8/17/2018,8/21/2018,23098073,Contact,Customer Success,Walkthrough
348070,8/16/2018,8/20/2018,23092150,Contact,Customer Success,Walkthrough
348083,8/16/2018,8/22/2018,23094463,Contact,Customer Success,Walkthrough
348089,8/15/2018,8/20/2018,23087132,Contact,Customer Success,Walkthrough
348098,8/16/2018,8/16/2018,23092510,Contact,Customer Success,Walkthrough
348099,8/13/2018,8/27/2018,23069245,Contact,Customer Success,Walkthrough
348105,8/29/2018,9/5/2018,23186499,Contact,Customer Success,Walkthrough
348113,8/16/2018,8/31/2018,23093866,Contact,Customer Success,Walkthrough
348126,8/15/2018,8/30/2018,23090187,Contact,Customer Success,Walkthrough
348130,8/15/2018,NULL,23090365,Contact,Customer Success,Walkthrough
348152,8/21/2018,8/21/2018,23111287,Contact,Customer Success,Walkthrough
348167,8/20/2018,9/7/2018,23102647,Contact,Customer Success,Walkthrough
348171,8/15/2018,8/22/2018,23090146,Contact,Customer Success,Walkthrough
348185,8/14/2018,8/14/2018,23079461,Contact,Customer Success,Walkthrough
348188,8/15/2018,8/16/2018,23091041,Contact,Customer Success,Walkthrough
348189,8/21/2018,8/23/2018,23111020,Contact,Customer Success,Walkthrough
348192,8/23/2018,8/30/2018,23116702,Contact,Customer Success,Walkthrough
348193,8/14/2018,8/28/2018,23072700,Contact,Customer Success,Walkthrough
348195,8/15/2018,8/16/2018,23091295,Contact,Customer Success,Walkthrough
348206,8/24/2018,8/28/2018,23130905,Contact,Customer Success,Walkthrough
348208,8/15/2018,8/16/2018,23091315,Contact,Customer Success,Walkthrough
348235,8/15/2018,8/20/2018,23090785,Contact,Customer Success,Walkthrough
348239,8/15/2018,8/17/2018,23087114,Contact,Customer Success,Walkthrough
348244,8/15/2018,8/31/2018,23086690,Contact,Customer Success,Walkthrough
348247,8/15/2018,9/10/2018,23088226,Reachback,Customer Success,Walkthrough
348251,8/20/2018,8/20/2018,23103574,Contact,Customer Success,Walkthrough
348263,8/20/2018,8/22/2018,23104406,Contact,Customer Success,Walkthrough
348281,8/15/2018,8/22/2018,23090275,Contact,Customer Success,Walkthrough
348325,8/20/2018,8/22/2018,23102207,Contact,Customer Success,Walkthrough
348336,8/28/2018,9/4/2018,23171819,Contact,Customer Success,Walkthrough
348370,8/20/2018,8/24/2018,23105582,Contact,Customer Success,Walkthrough
348378,8/17/2018,8/24/2018,23100927,Contact,Customer Success,Walkthrough
348401,8/20/2018,8/23/2018,23104606,Contact,Customer Success,Walkthrough
348406,8/16/2018,8/21/2018,23094091,Contact,Customer Success,Walkthrough
348408,8/23/2018,8/29/2018,23118266,Contact,Customer Success,Walkthrough
348417,8/16/2018,8/21/2018,23094452,Contact,Customer Success,Walkthrough
348433,8/20/2018,8/21/2018,23106679,Contact,Customer Success,Walkthrough
348439,8/28/2018,8/30/2018,23172247,Contact,Customer Success,Walkthrough
348444,8/30/2018,9/5/2018,23205633,Contact,Customer Success,Walkthrough
348458,8/17/2018,8/21/2018,23098274,Contact,Customer Success,Walkthrough
348482,8/27/2018,8/29/2018,23162110,Contact,Customer Success,Walkthrough
348486,8/20/2018,8/22/2018,23104903,Contact,Customer Success,Walkthrough
348509,8/16/2018,8/21/2018,23093313,Contact,Customer Success,Walkthrough
348510,8/20/2018,8/21/2018,23106728,Contact,Customer Success,Walkthrough
348524,8/21/2018,8/23/2018,23109012,Contact,Customer Success,Walkthrough
348540,8/21/2018,8/21/2018,23109466,Contact,Customer Success,Walkthrough
348557,8/27/2018,8/27/2018,23159474,Contact,Customer Success,Walkthrough
348574,8/20/2018,8/24/2018,23104478,Contact,Customer Success,Walkthrough
348581,8/17/2018,8/22/2018,23100914,Contact,Customer Success,Walkthrough
348590,8/16/2018,8/21/2018,23094913,Contact,Customer Success,Walkthrough
348599,8/31/2018,9/10/2018,23219193,Contact,Customer Success,Walkthrough
348600,8/16/2018,8/21/2018,23094997,Contact,Customer Success,Walkthrough
348603,8/20/2018,8/21/2018,23106198,Contact,Customer Success,Walkthrough
348626,8/20/2018,8/29/2018,23105679,Reachback,Customer Success,Walkthrough
348628,8/27/2018,8/27/2018,23159176,Contact,Customer Success,Walkthrough
348640,8/20/2018,8/28/2018,23105791,Contact,Customer Success,Walkthrough
348649,8/20/2018,8/22/2018,23103790,Contact,Customer Success,Walkthrough
348651,8/21/2018,8/24/2018,23108349,Contact,Customer Success,Walkthrough
348654,9/5/2018,9/7/2018,23289614,Contact,Customer Success,Walkthrough
348661,8/17/2018,8/24/2018,23100577,Contact,Customer Success,Walkthrough
348674,8/21/2018,8/22/2018,23111221,Contact,Customer Success,Walkthrough
348679,8/16/2018,8/23/2018,23094893,Contact,Customer Success,Walkthrough
348683,8/17/2018,8/22/2018,23100611,Contact,Customer Success,Walkthrough
348688,8/17/2018,8/21/2018,23097064,Contact,Customer Success,Walkthrough
348702,8/20/2018,8/23/2018,23102985,Contact,Customer Success,Walkthrough
348707,8/21/2018,8/22/2018,23111211,Contact,Customer Success,Walkthrough
348710,8/20/2018,8/23/2018,23105629,Contact,Customer Success,Walkthrough
348713,8/23/2018,8/28/2018,23118964,Contact,Customer Success,Walkthrough
348715,9/4/2018,9/6/2018,23269329,Contact,Customer Success,Walkthrough
348723,9/5/2018,9/7/2018,23294996,Contact,Customer Success,Walkthrough
348729,8/21/2018,8/27/2018,23111194,Reachback,Customer Success,Walkthrough
348739,8/20/2018,8/22/2018,23104259,Contact,Customer Success,Walkthrough
348752,8/16/2018,8/21/2018,23094902,Contact,Customer Success,Walkthrough
348766,8/22/2018,8/23/2018,23113156,Contact,Customer Success,Walkthrough
348779,8/20/2018,8/23/2018,23102980,Contact,Customer Success,Walkthrough
348784,8/21/2018,9/4/2018,23110484,Contact,Customer Success,Walkthrough
348805,8/20/2018,8/24/2018,23104420,Contact,Customer Success,Walkthrough
348810,8/28/2018,8/31/2018,23175909,Contact,Customer Success,Walkthrough
348815,8/16/2018,8/23/2018,23094371,Contact,Customer Success,Walkthrough
348817,9/5/2018,9/10/2018,23294820,Contact,Customer Success,Walkthrough
348830,8/22/2018,8/23/2018,23112314,Contact,Customer Success,Walkthrough
348833,8/16/2018,8/24/2018,23095348,Contact,Customer Success,Walkthrough
348838,8/23/2018,9/4/2018,23117379,Contact,Customer Success,Walkthrough
348875,8/22/2018,8/28/2018,23115800,Contact,Customer Success,Walkthrough
348878,8/20/2018,8/22/2018,23105471,Contact,Customer Success,Walkthrough
348881,8/17/2018,8/24/2018,23098219,Contact,Customer Success,Walkthrough
348884,8/20/2018,8/28/2018,23106669,Contact,Customer Success,Walkthrough
348887,8/21/2018,8/21/2018,23109570,Contact,Customer Success,Walkthrough
348888,8/16/2018,8/21/2018,23094143,Contact,Customer Success,Walkthrough
348892,8/21/2018,8/21/2018,23108622,Reachback,Customer Success,Walkthrough
348898,8/22/2018,8/23/2018,23112286,Contact,Customer Success,Walkthrough
348900,8/16/2018,8/21/2018,23095340,Contact,Customer Success,Walkthrough
348909,8/30/2018,9/6/2018,23205044,Contact,Customer Success,Walkthrough
348919,8/23/2018,8/28/2018,23117370,Contact,Customer Success,Walkthrough
348952,8/23/2018,8/28/2018,23119284,Contact,Customer Success,Walkthrough
348954,8/20/2018,8/23/2018,23104549,Contact,Customer Success,Walkthrough
348966,8/20/2018,8/28/2018,23105751,Contact,Customer Success,Walkthrough
348985,8/20/2018,8/27/2018,23105353,Contact,Customer Success,Walkthrough
348986,8/20/2018,9/7/2018,23105326,Contact,Customer Success,Walkthrough
348995,8/28/2018,9/4/2018,23176808,Contact,Customer Success,Walkthrough
348997,8/22/2018,8/22/2018,23113190,Contact,Customer Success,Walkthrough
348998,8/21/2018,8/22/2018,23111228,Contact,Customer Success,Walkthrough
349003,8/27/2018,8/27/2018,23158443,Contact,Customer Success,Walkthrough
349007,8/22/2018,8/28/2018,23115384,Contact,Customer Success,Walkthrough
349026,8/22/2018,8/27/2018,23114088,Contact,Customer Success,Walkthrough
349028,8/24/2018,8/29/2018,23129263,Contact,Customer Success,Walkthrough
349113,8/21/2018,8/27/2018,23109704,Contact,Customer Success,Walkthrough
349114,8/22/2018,8/23/2018,23113748,Contact,Customer Success,Walkthrough
349116,8/21/2018,8/28/2018,23110738,Contact,Customer Success,Walkthrough
349118,8/23/2018,8/28/2018,23118451,Contact,Customer Success,Walkthrough
349126,8/27/2018,8/31/2018,23164818,Contact,Customer Success,Walkthrough
349136,8/23/2018,9/5/2018,23119404,Contact,Customer Success,Walkthrough
349148,8/29/2018,8/30/2018,23193679,Contact,Customer Success,Walkthrough
349155,8/23/2018,8/24/2018,23117607,Contact,Customer Success,Walkthrough
349167,8/24/2018,8/27/2018,23133860,Contact,Customer Success,Walkthrough
349179,8/28/2018,8/28/2018,23174438,Contact,Customer Success,Walkthrough
349189,8/20/2018,8/24/2018,23105562,Contact,Customer Success,Walkthrough
349190,8/20/2018,8/30/2018,23105147,Contact,Customer Success,Walkthrough
349202,8/22/2018,8/31/2018,23114811,Contact,Customer Success,Walkthrough
349204,8/28/2018,8/29/2018,23170944,Contact,Customer Success,Walkthrough
349205,8/23/2018,8/27/2018,23119341,Contact,Customer Success,Walkthrough
349206,8/22/2018,9/4/2018,23113187,Contact,Customer Success,Walkthrough
349210,9/4/2018,9/5/2018,23272915,Contact,Customer Success,Walkthrough
349213,8/27/2018,8/28/2018,23163898,Contact,Customer Success,Walkthrough
349233,8/21/2018,8/28/2018,23110403,Contact,Customer Success,Walkthrough
349241,8/22/2018,8/23/2018,23112369,Contact,Customer Success,Walkthrough
349243,8/22/2018,8/29/2018,23111926,Contact,Customer Success,Walkthrough
349257,8/22/2018,8/24/2018,23113746,Contact,Customer Success,Walkthrough
349269,8/22/2018,8/24/2018,23115199,Contact,Customer Success,Walkthrough
349272,8/30/2018,9/5/2018,23204966,Contact,Customer Success,Walkthrough
349275,8/28/2018,8/30/2018,23174426,Contact,Customer Success,Walkthrough
349294,8/20/2018,8/27/2018,23105569,Contact,Customer Success,Walkthrough
349296,8/21/2018,8/27/2018,23110034,Contact,Customer Success,Walkthrough
349300,8/20/2018,8/22/2018,23104463,Contact,Customer Success,Walkthrough
349309,8/22/2018,9/4/2018,23113165,Contact,Customer Success,Walkthrough
349310,8/28/2018,8/31/2018,23173761,Contact,Customer Success,Walkthrough
349313,8/22/2018,8/24/2018,23115787,Reachback,Customer Success,Walkthrough
349326,8/28/2018,8/28/2018,23171840,Contact,Customer Success,Walkthrough
349336,8/28/2018,8/28/2018,23171973,Contact,Customer Success,Walkthrough
349351,8/22/2018,8/23/2018,23113487,Contact,Customer Success,Walkthrough
349365,8/30/2018,9/5/2018,23204101,Contact,Customer Success,Walkthrough
349366,8/23/2018,8/28/2018,23119309,Contact,Customer Success,Walkthrough
349367,8/22/2018,8/27/2018,23115390,Contact,Customer Success,Walkthrough
349370,8/23/2018,8/23/2018,23118319,Contact,Customer Success,Walkthrough
349379,8/24/2018,8/28/2018,23133461,Contact,Customer Success,Walkthrough
349383,8/23/2018,8/29/2018,23117392,Contact,Customer Success,Walkthrough
349391,8/22/2018,8/22/2018,23112321,Contact,Customer Success,Walkthrough
349392,8/30/2018,8/30/2018,23202355,Contact,Customer Success,Walkthrough
349401,8/28/2018,9/4/2018,23171927,Contact,Customer Success,Walkthrough
349410,8/20/2018,8/22/2018,23105558,Contact,Customer Success,Walkthrough
349413,8/22/2018,8/27/2018,23111932,Contact,Customer Success,Walkthrough
349414,8/27/2018,8/27/2018,23158458,Contact,Customer Success,Walkthrough
349432,8/23/2018,8/24/2018,23117647,Contact,Customer Success,Walkthrough
349440,8/21/2018,8/27/2018,23108416,Contact,Customer Success,Walkthrough
349445,8/27/2018,8/30/2018,23162478,Contact,Customer Success,Walkthrough
349449,8/23/2018,9/5/2018,23118277,Reachback,Customer Success,Walkthrough
349477,8/24/2018,8/27/2018,23133407,Contact,Customer Success,Walkthrough
349478,8/21/2018,8/23/2018,23111027,Contact,Customer Success,Walkthrough
349492,8/22/2018,8/24/2018,23114047,Contact,Customer Success,Walkthrough
349494,8/28/2018,8/29/2018,23172326,Contact,Customer Success,Walkthrough
349508,8/24/2018,8/28/2018,23133849,Contact,Customer Success,Walkthrough
349510,8/23/2018,8/24/2018,23119657,Contact,Customer Success,Walkthrough
349521,8/27/2018,8/27/2018,23158526,Contact,Customer Success,Walkthrough
349526,8/20/2018,8/22/2018,23103793,Contact,Customer Success,Walkthrough
349529,8/23/2018,8/30/2018,23118503,Contact,Customer Success,Walkthrough
349534,8/30/2018,8/30/2018,23207426,Contact,Customer Success,Walkthrough
349554,8/21/2018,8/23/2018,23111006,Contact,Customer Success,Walkthrough
349565,8/22/2018,8/29/2018,23114367,Contact,Customer Success,Walkthrough
349568,8/21/2018,8/24/2018,23110508,Contact,Customer Success,Walkthrough
349575,8/23/2018,8/27/2018,23116869,Contact,Customer Success,Walkthrough
349577,8/28/2018,9/4/2018,23176495,Contact,Customer Success,Walkthrough
349584,8/22/2018,9/4/2018,23111934,Contact,Customer Success,Walkthrough
349587,8/22/2018,8/27/2018,23115410,Contact,Customer Success,Walkthrough
349592,8/23/2018,8/30/2018,23116712,Contact,Customer Success,Walkthrough
349603,8/30/2018,9/5/2018,23204955,Contact,Customer Success,Walkthrough
349607,8/29/2018,9/4/2018,23189068,Contact,Customer Success,Walkthrough
349612,8/23/2018,8/29/2018,23118473,Contact,Customer Success,Walkthrough
349635,8/21/2018,8/22/2018,23111190,Contact,Customer Success,Walkthrough
349636,8/20/2018,8/30/2018,23105377,Contact,Customer Success,Walkthrough
349646,8/20/2018,9/4/2018,23105297,Contact,Customer Success,Walkthrough
349653,8/23/2018,8/28/2018,23118436,Contact,Customer Success,Walkthrough
349669,8/21/2018,8/28/2018,23110394,Reachback,Customer Success,Walkthrough
349677,8/21/2018,8/24/2018,23109348,Contact,Customer Success,Walkthrough
349688,8/23/2018,8/24/2018,23117242,Contact,Customer Success,Walkthrough
349689,8/23/2018,8/23/2018,23117115,Contact,Customer Success,Walkthrough
349702,8/28/2018,8/29/2018,23174458,Contact,Customer Success,Walkthrough
349710,8/24/2018,8/30/2018,23134019,Contact,Customer Success,Walkthrough
349712,8/22/2018,8/24/2018,23115383,Contact,Customer Success,Walkthrough
349713,8/23/2018,8/27/2018,23117073,Contact,Customer Success,Walkthrough
349749,8/21/2018,8/24/2018,23110421,Contact,Customer Success,Walkthrough
349773,8/24/2018,8/30/2018,23132558,Contact,Customer Success,Walkthrough
349775,8/28/2018,8/29/2018,23172704,Contact,Customer Success,Walkthrough
349792,8/23/2018,8/27/2018,23116688,Contact,Customer Success,Walkthrough
349796,8/22/2018,8/24/2018,23115652,Contact,Customer Success,Walkthrough
349797,8/23/2018,8/24/2018,23119737,Contact,Customer Success,Walkthrough
349798,8/23/2018,8/27/2018,23117275,Contact,Customer Success,Walkthrough
349811,8/23/2018,8/30/2018,23116716,Reachback,Customer Success,Walkthrough
349813,8/22/2018,8/27/2018,23115400,Contact,Customer Success,Walkthrough
349815,8/28/2018,8/29/2018,23177756,Contact,Customer Success,Walkthrough
349817,8/23/2018,8/27/2018,23117385,Contact,Customer Success,Walkthrough
349818,8/28/2018,8/29/2018,23171759,Contact,Customer Success,Walkthrough
349829,8/27/2018,8/28/2018,23163992,Contact,Customer Success,Walkthrough
